Territory,LOCATION_NAME,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,WS_TERRITORY,WEIGHT FACTOR,AWS
CENTRAL,GATUNGA,bar soap,WHITEWASH,109.2,0.00160019,0.000929768,,0.003950217,
CENTRAL,GATUNGA,detergent,RAINBOW,6,0.006574387,0.031582272,,0.052090716,
CENTRAL,GATUNGA,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,GATUNGA,fat,FRYMATE,62,0.002142969,0.001628297,37.92318682,0.008366778,0.317294876
CENTRAL,GATUNGA,fat,MPISHI POA,25.132,0.001365935,0.001122944,41.53469221,0.003483996,0.144706683
CENTRAL,GATUNGA,lotion,BELLEZA,6.573875,0.003925121,0.000826312,,0.011713822,
CENTRAL,GATUNGA,oil,FRESH FRI,591.64,0.008020562,0.002146979,44.40835361,0.025486478,1.131812542
CENTRAL,GATUNGA,oil,POPCO,114.03,0.001232763,0.00064612,44.00430178,0.001232763,0.054246874
CENTRAL,GATUNGA,oil,SALIT,3950.7,0.036870991,0.003502368,33.57641678,0.052500094,1.762765044
CENTRAL,GATUNGA,toilet soap,SAWA SOAP,135.12,0.001293984,0.000886282,,0.008064201,
CENTRAL,GIAKANJA,bar soap,USHINDI BAR,321,0.015767196,0.00441267,58.4682421,0.045530623,2.662095503
CENTRAL,GIAKANJA,bar soap,WHITEWASH,40.6,0.000594942,0.000345683,,0.00146867,
WESTERN,VIHIGA,bathing soap,AFRISENSE,259.2825,0.23445317,0.107530996,,0.603734355,
CENTRAL,GIAKANJA,bathing soap,DETREX,21.84,0.000652459,0.000734918,66.28906039,0.003567846,0.236509172
CENTRAL,GIAKANJA,bathing soap,SAWA SOAP,33.02,0.000316064,0.000216585,,0.015051882,
CENTRAL,GIAKANJA,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,GIAKANJA,dishwashing liquid,USHINDI DISHWASHING LIQUID,1.644666667,8.08E-05,2.26E-05,,0.001407406,
CENTRAL,GIAKANJA,dishwashing paste,USHINDI DISHWASHING PASTE,2.4,0.000117886,3.30E-05,,0.002751662,
CENTRAL,GIAKANJA,fat,FRYMATE,27.5,0.000940816,0.000722228,37.92318682,0.00367322,0.13930019
CENTRAL,GIAKANJA,fat,MPISHI POA,127.7543333,0.007186007,0.005708301,41.53469221,0.018328846,0.761282983
CENTRAL,GIAKANJA,glycerine,SAWA GLYCERINE,9.091701389,8.69E-05,5.96E-05,,0.019283717,
CENTRAL,GIAKANJA,lotion,BELLEZA,17.331125,0.01044686,0.002178458,,0.031176789,
CENTRAL,GIAKANJA,lotion,FRESCO,3.58575,0.003546459,0.000644203,,0.008497208,
CENTRAL,GIAKANJA,margarine,ONJA,1.75,0.000615322,0.000396107,95.89977833,0.003976143,0.381311246
CENTRAL,GIAKANJA,milking jelly,SAWA MILKING JELLY,11.75766667,0.000112412,7.71E-05,,0.007768994,
CENTRAL,GIAKANJA,oil,FRESH FRI,619.2833333,0.008395874,0.002247292,44.40835361,0.026679085,1.184774242
CENTRAL,GIAKANJA,oil,SALIT,328.7803333,0.00306462,0.00029147,33.57641678,0.004363671,0.146516425
CENTRAL,GIAKANJA,petroleum jelly,SAWA PETROLLEUM JELLY,2.10375,1.99E-05,1.38E-05,,0.022780102,
CENTRAL,GIAKANJA,toilet soap,SAWA SOAP,171.847,0.001645758,0.001127182,,0.010256478,
CENTRAL,GITHURE,bar soap,NDUME,130,0.001029041,0.000176272,10.97780161,0.001029041,0.011296613
CENTRAL,Gitare,bar soap,USHINDI BAR,39.6,0.001945112,0.000544367,58.4682421,0.005616862,0.328408043
CENTRAL,GITHURE,bathing soap,DETREX,5.76,0.000172077,0.000193825,66.28906039,0.00094097,0.062376045
CENTRAL,GITHURE,glycerine,SAWA GLYCERINE,2.421166667,2.30E-05,1.59E-05,,0.005102206,
CENTRAL,GITHURE,lotion,BELLEZA,4.781,0.002838164,0.000600954,,0.008469995,
CENTRAL,GITHURE,lotion,FRESCO,2.3905,0.00233053,0.000429469,,0.00558388,
CENTRAL,GITHURE,milking jelly,SAWA MILKING JELLY,0.51,4.68E-06,3.35E-06,,0.000323531,
CENTRAL,GITHURE,oil,FRESH FRI,176.42,0.002383146,0.000640203,44.40835361,0.007572787,0.336294981
CENTRAL,GITHURE,oil,SALIT,573.804,0.005351629,0.000508688,33.57641678,0.00762011,0.255856002
CENTRAL,GITHURE,toilet soap,SAWA SOAP,22.44,0.000214728,0.000147189,,0.001338201,
CENTRAL,Gitare,bar soap,NDUME,330,0.002612182,0.000447459,10.97780161,0.002612182,0.028676017
CENTRAL,Gitare,bar soap,POPCO,150,0.001640735,0.000849934,46.92278541,0.1117359,5.242959648
CENTRAL,GITHURE,bar soap,USHINDI BAR,10,0.00049119,0.000137466,58.4682421,0.001418399,0.082931324
CENTRAL,Gitare,bar soap,WHITEWASH,58.8,0.000861641,0.000500644,,0.00212704,
CENTRAL,Gitare,bathing soap,DETREX,23.04,0.000688308,0.000775298,66.28906039,0.003763882,0.249504181
CENTRAL,Gitare,bathing soap,SAWA SOAP,5.04,4.81E-05,3.31E-05,,0.002289227,
CENTRAL,Gitare,fat,DIRIA,24,0.000490425,0.000835138,47.16697108,0.002167011,0.102211347
CENTRAL,Gitare,fat,FRYMATE,12,0.000400718,0.000315154,37.92318682,0.001564519,0.059331562
CENTRAL,Gitare,fat,MPISHI POA,50.264,0.002791259,0.002245889,41.53469221,0.007119469,0.29570496
CENTRAL,Gitare,glycerine,SAWA GLYCERINE,3.782916667,3.60E-05,2.48E-05,,0.007997277,
CENTRAL,Gitare,lotion,BELLEZA,8.36675,0.005012077,0.00105167,,0.01495765,
CENTRAL,Gitare,lotion,FRESCO,4.781,0.004762387,0.000858937,,0.011410537,
CENTRAL,Gitare,milking jelly,SAWA MILKING JELLY,11.628,0.00011117,7.63E-05,,0.007683161,
CENTRAL,Gitare,oil,FRESH FRI,197.812,0.002673584,0.000717832,44.40835361,0.008495694,0.377279788
CENTRAL,Gitare,oil,POPCO,23.16,0.000202115,0.00013123,44.00430178,0.000202115,0.008893912
CENTRAL,Gitare,oil,SALIT,3205.818,0.029918392,0.002842016,33.57641678,0.042600384,1.430368245
CENTRAL,Gitare,toilet soap,SAWA SOAP,25.92,0.00024806,0.000170015,,0.001545926,
CENTRAL,IGOJI,bar soap,NDUME,250,0.001978926,0.000338984,10.97780161,0.001978926,0.021724256
CENTRAL,IGOJI,bar soap,USHINDI BAR,63.275,0.003108004,0.000869818,58.4682421,0.008974923,0.524747953
CENTRAL,IGOJI,bar soap,WHITEWASH,93.1,0.001364264,0.000792687,,0.003367813,
CENTRAL,IGOJI,bathing soap,4U,6,8.95E-05,0.000478307,,0.002790698,
CENTRAL,IGOJI,bathing soap,DETREX,20.16,0.00060227,0.000678386,66.28906039,0.003293396,0.218316158
CENTRAL,IGOJI,bathing soap,SAWA SOAP,26.915,0.00025759,0.000176541,,0.012267179,
CENTRAL,IGOJI,detergent,RAINBOW,0.12,0,0.000631645,,0,
CENTRAL,IGOJI,dishwashing liquid,USHINDI DISHWASHING LIQUID,3.699666667,0.000181724,5.09E-05,,0.003165951,
CENTRAL,IGOJI,dishwashing paste,USHINDI DISHWASHING PASTE,1.4,6.88E-05,1.92E-05,,0.001605136,
CENTRAL,IGOJI,glycerine,SAWA GLYCERINE,2.584993056,2.46E-05,1.70E-05,,0.0054505,
CENTRAL,IGOJI,lotion,BELLEZA,6.673479167,0.003985507,0.000838832,,0.011894035,
CENTRAL,IGOJI,lotion,FRESCO,3.685354167,0.003647786,0.000662098,,0.008739985,
CENTRAL,IGOJI,margarine,ONJA,2.25,0.000820429,0.00050928,95.89977833,0.005301524,0.508414994
CENTRAL,IGOJI,milking jelly,SAWA MILKING JELLY,8.168,7.80E-05,5.36E-05,,0.005392792,
CENTRAL,IGOJI,oil,FRESH FRI,717.264,0.009726151,0.00260285,44.40835361,0.030906231,1.372494827
CENTRAL,IGOJI,oil,SALIT,57.025,0.000528103,5.06E-05,33.57641678,0.000751959,0.025248086
CENTRAL,IGOJI,petroleum jelly,SAWA PETROLLEUM JELLY,2.78375,2.65E-05,1.83E-05,,0.030218503,
CENTRAL,IGOJI,toilet soap,SAWA SOAP,77.893,0.00074586,0.000510917,,0.004648255,
CENTRAL,ISHIARA,bar soap,USHINDI BAR,176.95,0.008691605,0.002432467,58.4682421,0.025098579,1.46746978
CENTRAL,ISHIARA,bar soap,WHITEWASH,134.85,0.001976059,0.001148161,,0.004878084,
LAKE,BONDO,bathing soap,AFRISENSE,258.96,0.234161412,0.181420765,,1,
CENTRAL,ISHIARA,bathing soap,DETREX,39.396,0.001176935,0.001325679,66.28906039,0.006435846,0.42662616
CENTRAL,ISHIARA,bathing soap,DIVA,1.2,0.001066259,0.002049649,,0.017271445,
CENTRAL,ISHIARA,bathing soap,SAWA SOAP,37.535,0.000359309,0.0002462,,0.017111332,
CENTRAL,ISHIARA,dishwashing paste,USHINDI DISHWASHING PASTE,1,4.91E-05,1.37E-05,,0.001146526,
CENTRAL,ISHIARA,glycerine,SAWA GLYCERINE,27.93122222,0.000267323,0.000183207,,0.059336409,
CENTRAL,ISHIARA,lotion,BELLEZA,19.4228125,0.011714976,0.002441376,,0.034961254,
CENTRAL,ISHIARA,lotion,FRESCO,20.0204375,0.020265478,0.0035968,,0.048555475,
CENTRAL,ISHIARA,margarine,ONJA,1.75,0.000615322,0.000396107,95.89977833,0.003976143,0.381311246
CENTRAL,ISHIARA,milking jelly,SAWA MILKING JELLY,43.87377778,0.000420022,0.000287778,,0.029028455,
CENTRAL,ISHIARA,oil,FRESH FRI,753.808,0.010222306,0.002735463,44.40835361,0.032482836,1.442509262
CENTRAL,ISHIARA,oil,SALIT,49.005,0.000453246,4.34E-05,33.57641678,0.000645371,0.021669234
CENTRAL,ISHIARA,petroleum jelly,SAWA PETROLLEUM JELLY,2.5075,2.38E-05,1.64E-05,,0.027196653,
CENTRAL,ISHIARA,toilet soap,SAWA SOAP,129.2161667,0.001237437,0.000847557,,0.007711795,
CENTRAL,ISIOLO,bar soap,NDUME,125545.6,0.99378174,0.170231718,10.97780161,0.99378174,10.90953879
CENTRAL,ISIOLO,bar soap,POPCO,144,0.001572683,0.000815937,46.92278541,0.107101478,5.025499687
CENTRAL,ISIOLO,bar soap,USHINDI BAR,1183.275,0.058121272,0.016266049,58.4682421,0.167835664,9.81305625
CENTRAL,ISIOLO,bar soap,WHITEWASH,21573.225,0.316128727,0.183682196,,0.780393068,
CENTRAL,ISIOLO,bathing soap,4U,378,0.007490972,0.030133328,,0.233488372,
LAKE,MIGORI,bathing soap,AFRISENSE,218.1225,0.197216769,0.152811055,,0.842225742,
CENTRAL,ISIOLO,bathing soap,DETREX,953.1170556,0.028473886,0.032072476,66.28906039,0.155703986,10.32147094
CENTRAL,ISIOLO,bathing soap,DIVA,3.6,0.003594139,0.006148948,,0.058218468,
CENTRAL,ISIOLO,bathing soap,SAWA SOAP,275.055,0.00263429,0.001804146,,0.1254525,
CENTRAL,ISIOLO,bodywash,SAWA BODYWASH,40.39,0.000386654,0.000264927,,0.650073472,
CENTRAL,ISIOLO,detergent,RAINBOW,0.5,0.000424875,0.002631856,,0.003366407,
CENTRAL,ISIOLO,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,ISIOLO,dishwashing liquid,USHINDI DISHWASHING LIQUID,1002.503583,0.049241963,0.013781051,,0.857881982,
CENTRAL,ISIOLO,dishwashing paste,USHINDI DISHWASHING PASTE,683.4,0.033567917,0.00939445,,0.783535886,
CENTRAL,ISIOLO,fat,DIRIA,9924,0.226314169,0.345329749,47.16697108,1,47.16697108
CENTRAL,ISIOLO,fat,FRYMATE,504,0.017544471,0.013236476,37.92318682,0.068498742,2.597690574
CENTRAL,ISIOLO,fat,MPISHI POA,140.8395,0.007928113,0.00629297,41.53469221,0.020221683,0.839901383
CENTRAL,ISIOLO,glycerine,DIVA,9.330888889,0.009630387,0.015937542,,0.077951636,
CENTRAL,ISIOLO,glycerine,SAWA GLYCERINE,76.92118056,0.000736552,0.000504543,,0.163488723,
CENTRAL,ISIOLO,lotion,BELLEZA,119.3257917,0.072282609,0.014998811,,0.215714543,
CENTRAL,ISIOLO,lotion,FRESCO,276.3019583,0.280980849,0.049639425,,0.673221656,
CENTRAL,ISIOLO,margarine,ONJA,269.5,0.11045021,0.061000453,95.89977833,0.713717694,68.44536863
CENTRAL,ISIOLO,milking jelly,SAWA MILKING JELLY,1139.342556,0.010912489,0.007473196,,0.754180856,
CENTRAL,ISIOLO,oil,FRESH FRI,3403.273333,0.046193929,0.012350001,44.40835361,0.146787796,6.518604346
CENTRAL,ISIOLO,oil,POPCO,88173.14033,1,0.499609161,44.00430178,1,44.00430178
CENTRAL,ISIOLO,oil,SALIT,75243.25333,0.702303336,0.066704518,33.57641678,1,33.57641678
CENTRAL,ISIOLO,petroleum jelly,SAWA PETROLLEUM JELLY,9.66875,9.24E-05,6.34E-05,,0.105532311,
CENTRAL,ISIOLO,toilet soap,SAWA SOAP,5721.320986,0.054798959,0.037527392,,0.341511021,
CENTRAL,JIKANZE,bar soap,USHINDI BAR,282.75,0.013888394,0.003886861,58.4682421,0.040105245,2.344883188
CENTRAL,JIKANZE,bar soap,WHITEWASH,70.125,0.001027594,0.000597069,,0.002536712,
LAKE,VIHIGA,bathing soap,AFRISENSE,207.54,0.187643052,0.145397226,,0.801340622,
CENTRAL,JIKANZE,bathing soap,DETREX,17.76,0.000530571,0.000597626,66.28906039,0.002901325,0.19232614
CENTRAL,JIKANZE,bathing soap,SAWA SOAP,40.375,0.000386511,0.000264828,,0.018406755,
CENTRAL,JIKANZE,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,JIKANZE,dishwashing liquid,USHINDI DISHWASHING LIQUID,1.236,6.07E-05,1.70E-05,,0.001057694,
CENTRAL,JIKANZE,dishwashing paste,USHINDI DISHWASHING PASTE,2.4,0.000117886,3.30E-05,,0.002751662,
CENTRAL,JIKANZE,fat,FRYMATE,43.5,0.001498336,0.001142434,37.92318682,0.005849942,0.22184845
CENTRAL,JIKANZE,fat,MPISHI POA,270.169,0.015262842,0.012071653,41.53469221,0.038929863,1.616939889
CENTRAL,JIKANZE,glycerine,SAWA GLYCERINE,18.70070139,0.000178913,0.000122662,,0.039712385,
CENTRAL,JIKANZE,lotion,BELLEZA,22.4109375,0.01352657,0.002816972,,0.040367634,
CENTRAL,JIKANZE,lotion,FRESCO,7.1715,0.007194245,0.001288406,,0.017237193,
CENTRAL,JIKANZE,margarine,ONJA,8.75,0.003486822,0.001980534,95.89977833,0.022531478,2.160763726
CENTRAL,JIKANZE,milking jelly,SAWA MILKING JELLY,24.1655,0.000231255,0.000158507,,0.015982437,
CENTRAL,JIKANZE,oil,FRESH FRI,658.4985,0.008928295,0.002389599,44.40835361,0.028370931,1.25990635
CENTRAL,JIKANZE,oil,SALIT,535.0495,0.004989901,0.000474331,33.57641678,0.007105051,0.238562159
CENTRAL,JIKANZE,petroleum jelly,SAWA PETROLLEUM JELLY,3.1875,3.03E-05,2.09E-05,,0.034635053,
CENTRAL,JIKANZE,toilet soap,SAWA SOAP,362.121,0.003468214,0.002375231,,0.021614154,
CENTRAL,KABATI,bar soap,NDUME,10850,0.085885383,0.014711899,10.97780161,0.085885383,0.94283269
CENTRAL,KABATI,bar soap,POPCO,560,0.006290959,0.003173088,46.92278541,0.428421362,20.10272362
CENTRAL,KABATI,bar soap,USHINDI BAR,628.85,0.030888477,0.008644571,58.4682421,0.089196051,5.215136315
CENTRAL,KABATI,bar soap,WHITEWASH,1975.15,0.028943362,0.016817137,,0.071449372,
CENTRAL,KABATI,bathing soap,4U,354,0.00701346,0.028220101,,0.218604651,
RIFT VALLEY,SALGAA,bathing soap,AFRISENSE,196.9125,0.178028624,0.095124284,,0.178028624,
CENTRAL,KABATI,bathing soap,DETREX,431.546,0.012892217,0.014521562,66.28906039,0.070498615,4.67328695
CENTRAL,KABATI,bathing soap,DIVA,46.8,0.049095971,0.079936326,,0.795264884,
CENTRAL,KABATI,bathing soap,SAWA SOAP,48.105,0.000460549,0.000315531,,0.021932678,
CENTRAL,KABATI,bodywash,SAWA BODYWASH,37.27,0.000356771,0.000244462,,0.599830914,
CENTRAL,KABATI,dishwashing liquid,USHINDI DISHWASHING LIQUID,247.11275,0.012137929,0.003396969,,0.211464158,
CENTRAL,KABATI,dishwashing paste,USHINDI DISHWASHING PASTE,326.8,0.016052086,0.0044924,,0.374684705,
CENTRAL,KABATI,fat,DIRIA,60,0.001311603,0.002087846,47.16697108,0.005795495,0.273355928
CENTRAL,KABATI,fat,FRYMATE,892,0.031064341,0.023426461,37.92318682,0.121284266,4.599485892
CENTRAL,KABATI,fat,MPISHI POA,439.933,0.024890753,0.019657024,41.53469221,0.063487103,2.636917272
CENTRAL,KABATI,glycerine,SAWA GLYCERINE,75.018375,0.000718327,0.000492062,,0.159443371,
CENTRAL,KABATI,handwash,SAWA HANDWASH,6.17,5.89E-05,4.05E-05,,0.332747074,
CENTRAL,KABATI,lotion,BELLEZA,24.60222917,0.014855072,0.003092409,,0.044332312,
CENTRAL,KABATI,lotion,FRESCO,31.27570833,0.031715473,0.005618882,,0.075989318,
CENTRAL,KABATI,margarine,ONJA,174.75,0.071582402,0.039554097,95.89977833,0.462557985,44.35920827
CENTRAL,KABATI,milking jelly,SAWA MILKING JELLY,261.3398333,0.002502925,0.001714185,,0.172981469,
CENTRAL,KABATI,oil,FRESH FRI,3262.969667,0.044289035,0.011840859,44.40835361,0.140734724,6.249797374
CENTRAL,KABATI,oil,POPCO,4178.724,0.04733456,0.023677605,44.00430178,0.04733456,2.082924245
CENTRAL,KABATI,oil,SALIT,38384.3,0.35826825,0.034028383,33.57641678,0.510133202,17.12844501
CENTRAL,KABATI,petroleum jelly,SAWA PETROLLEUM JELLY,22.24875,0.000212896,0.000145934,,0.243142724,
CENTRAL,KABATI,toilet soap,SAWA SOAP,1436.0985,0.013754836,0.009419683,,0.085721118,
CENTRAL,KAERO,bar soap,USHINDI BAR,4.4,0.000216124,6.05E-05,58.4682421,0.000624096,0.036489783
CENTRAL,KAERO,bar soap,WHITEWASH,2.1,3.08E-05,1.79E-05,,7.60E-05,
CENTRAL,KAERO,bathing soap,SAWA SOAP,4.38,4.17E-05,2.87E-05,,0.001988178,
CENTRAL,KAERO,fat,MPISHI POA,6.283,0.000296942,0.000280736,41.53469221,0.00075739,0.031457974
CENTRAL,KAERO,lotion,BELLEZA,0.199208333,6.04E-05,2.50E-05,,0.000180213,
CENTRAL,KAERO,lotion,FRESCO,2.788916667,0.002735839,0.000501047,,0.006554989,
CENTRAL,KAERO,margarine,ONJA,1,0.000307661,0.000226347,95.89977833,0.001988072,0.190655623
CENTRAL,KAERO,milking jelly,SAWA MILKING JELLY,1.02,9.57E-06,6.69E-06,,0.000661129,
CENTRAL,KAERO,oil,FRESH FRI,8.019,9.68E-05,2.91E-05,44.40835361,0.000307521,0.013656493
CENTRAL,KAERO,oil,SALIT,4.455,3.74E-05,3.95E-06,33.57641678,5.33E-05,0.001789203
CENTRAL,KAERO,toilet soap,SAWA SOAP,15.8575,0.000151681,0.000104013,,0.000945284,
CENTRAL,KAGIO,bar soap,NDUME,7820,0.061900801,0.010603414,10.97780161,0.061900801,0.679534713
CENTRAL,KAGIO,bar soap,POPCO,130,0.001413895,0.00073661,46.92278541,0.096287828,4.518093113
CENTRAL,KAGIO,bar soap,USHINDI BAR,1368.95,0.067241441,0.018818456,58.4682421,0.194171797,11.35288361
CENTRAL,KAGIO,bar soap,WHITEWASH,2220.45,0.032537928,0.01890571,,0.08032289,
CENTRAL,KAGIO,bathing soap,4U,300,0.005939058,0.02391534,,0.185116279,
WESTERN,KAKAMEGA,bathing soap,AFRISENSE,187.1625,0.169208048,0.077621012,,0.435723313,
CENTRAL,KAGIO,bathing soap,DETREX,1042.217167,0.031135706,0.035070703,66.28906039,0.17025964,11.28635159
CENTRAL,KAGIO,bathing soap,DIVA,18,0.018761416,0.030744741,,0.303900607,
CENTRAL,KAGIO,bathing soap,SAWA SOAP,432.03,0.004137806,0.002833779,,0.197054281,
CENTRAL,KAGIO,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,KAGIO,dishwashing liquid,USHINDI DISHWASHING LIQUID,269.752,0.013249946,0.003708182,,0.23083746,
CENTRAL,KAGIO,dishwashing paste,USHINDI DISHWASHING PASTE,92.4,0.004538595,0.001270189,,0.105939005,
CENTRAL,KAGIO,fat,DIRIA,12,0.0002167,0.000417569,47.16697108,0.000957517,0.045163153
CENTRAL,KAGIO,fat,FRYKING,48,0.070737156,0.017531045,48.03585969,0.070737156,3.397920082
CENTRAL,KAGIO,fat,FRYMATE,961,0.033468648,0.025238598,37.92318682,0.130671383,4.955475266
CENTRAL,KAGIO,fat,MPISHI POA,578.036,0.032723059,0.025827722,41.53469221,0.083464415,3.466668788
CENTRAL,KAGIO,glycerine,DIVA,3.004333333,0.002966733,0.005131525,,0.024013747,
CENTRAL,KAGIO,glycerine,SAWA GLYCERINE,68.6640625,0.000657465,0.000450383,,0.145934147,
CENTRAL,KAGIO,lotion,BELLEZA,202.594875,0.1227657,0.025465426,,0.366372319,
CENTRAL,KAGIO,lotion,FRESCO,107.3732917,0.109129598,0.019290303,,0.261471231,
CENTRAL,KAGIO,margarine,ONJA,109.5,0.044815916,0.024784971,95.89977833,0.289595759,27.77216907
CENTRAL,KAGIO,milking jelly,SAWA MILKING JELLY,306.8251667,0.002938587,0.002012533,,0.203090769,
CENTRAL,KAGIO,oil,FRESH FRI,8358.327833,0.11346839,0.030331199,44.40835361,0.360561986,16.01196418
CENTRAL,KAGIO,oil,FRESH ZAIT,1443.42,0.044598338,0.475073314,44.25655162,1,44.25655162
CENTRAL,KAGIO,oil,POPCO,1432.670667,0.016188798,0.008117839,44.00430178,0.016188798,0.712376731
CENTRAL,KAGIO,oil,SALIT,50554.9455,0.471866947,0.044817882,33.57641678,0.671884815,22.55948457
CENTRAL,KAGIO,petroleum jelly,SAWA PETROLLEUM JELLY,6.6725,6.37E-05,4.38E-05,,0.072756857,
CENTRAL,KAGIO,toilet soap,SAWA SOAP,2789.522667,0.026718015,0.018297088,,0.166508577,
CENTRAL,KAGUMO,bar soap,NDUME,220,0.001741455,0.000298306,10.97780161,0.001741455,0.019117345
CENTRAL,KAGUMO,bar soap,USHINDI BAR,344.975,0.016944823,0.004742245,58.4682421,0.048931236,2.860923352
CENTRAL,KAGUMO,bar soap,WHITEWASH,410.4,0.006013901,0.003494293,,0.014845871,
WESTERN,CHEMELIL,bathing soap,AFRISENSE,130.675,0.11810525,0.05419422,,0.304129806,
CENTRAL,KAGUMO,bathing soap,DETREX,135.031,0.004033982,0.004543805,66.28906039,0.022059059,1.462274265
CENTRAL,KAGUMO,bathing soap,SAWA SOAP,86.455,0.000827868,0.000567077,,0.039425452,
CENTRAL,KAGUMO,detergent,USHINDI DETERGENT,0,0,0,64.84676405,,
CENTRAL,KAGUMO,dishwashing paste,USHINDI DISHWASHING PASTE,0.6,2.95E-05,8.25E-06,,0.000687916,
CENTRAL,KAGUMO,fat,FRYKING,24,0.034996277,0.008765522,48.03585969,0.034996277,1.681076251
CENTRAL,KAGUMO,fat,FRYMATE,263,0.00914682,0.006907129,37.92318682,0.035711856,1.3543074
CENTRAL,KAGUMO,fat,MPISHI POA,80.75483333,0.004520501,0.003608276,41.53469221,0.011530126,0.478900222
CENTRAL,KAGUMO,glycerine,DIVA,1.376986111,0.001252676,0.002351949,,0.010139582,
CENTRAL,KAGUMO,glycerine,SAWA GLYCERINE,18.37275694,0.000175772,0.000120511,,0.039015177,
CENTRAL,KAGUMO,lotion,BELLEZA,41.73414583,0.025241546,0.005245828,,0.075328888,
CENTRAL,KAGUMO,lotion,FRESCO,11.0560625,0.011146013,0.001986293,,0.026705511,
CENTRAL,KAGUMO,margarine,ONJA,14.5,0.005845554,0.003282028,95.89977833,0.03777336,3.622456836
CENTRAL,KAGUMO,milking jelly,SAWA MILKING JELLY,44.54533333,0.000426454,0.000292183,,0.029472995,
CENTRAL,KAGUMO,oil,FRESH FRI,3150.712167,0.042764922,0.011433492,44.40835361,0.135891637,6.034723889
CENTRAL,KAGUMO,oil,POPCO,51.672,0.000525498,0.000292785,44.00430178,0.000525498,0.023124171
CENTRAL,KAGUMO,oil,SALIT,9987.219667,0.09321482,0.008853853,33.57641678,0.132727293,4.456506892
CENTRAL,KAGUMO,petroleum jelly,SAWA PETROLLEUM JELLY,4.31375,4.11E-05,2.83E-05,,0.046954905,
CENTRAL,KAGUMO,toilet soap,SAWA SOAP,705.622,0.006758287,0.004628329,,0.042118128,
CENTRAL,KAHATIA,bar soap,USHINDI BAR,20,0.00098238,0.000274933,58.4682421,0.002836799,0.165862648
CENTRAL,KAHATIA,bar soap,WHITEWASH,2.1,3.08E-05,1.79E-05,,7.60E-05,
CENTRAL,KAHATIA,bathing soap,DETREX,2.88,8.60E-05,9.69E-05,66.28906039,0.000470485,0.031188023
CENTRAL,KAHATIA,bathing soap,SAWA SOAP,0.225,1.95E-06,1.48E-06,,9.29E-05,
CENTRAL,KAHATIA,glycerine,SAWA GLYCERINE,0.882680556,8.25E-06,5.79E-06,,0.001831395,
CENTRAL,KAHATIA,lotion,BELLEZA,0.796833333,0.000422705,0.000100159,,0.001261489,
CENTRAL,KAHATIA,lotion,FRESCO,0.199208333,0.000101327,3.58E-05,,0.000242777,
CENTRAL,KAHATIA,margarine,ONJA,0.5,0.000102554,0.000113173,95.89977833,0.000662691,0.063551874
CENTRAL,KAHATIA,milking jelly,SAWA MILKING JELLY,3.0855,2.93E-05,2.02E-05,,0.002028399,
CENTRAL,KAHATIA,oil,FRESH FRI,30.294,0.000399203,0.000109933,44.40835361,0.001268523,0.056333035
CENTRAL,KAHATIA,oil,SALIT,32.078,0.000295252,2.84E-05,33.57641678,0.000420406,0.014115715
CENTRAL,KAHATIA,petroleum jelly,SAWA PETROLLEUM JELLY,0.06375,4.07E-07,4.18E-07,,0.0004649,
CENTRAL,KAHATIA,toilet soap,SAWA SOAP,13.262,0.000126821,8.70E-05,,0.000790356,
CENTRAL,KAMUGUNDA,bar soap,NDUME,374.4,0.002963639,0.000507662,10.97780161,0.002963639,0.032534245
CENTRAL,KAMUGUNDA,bar soap,WHITEWASH,58.8,0.000861641,0.000500644,,0.00212704,
CENTRAL,KAMUGUNDA,bathing soap,DETREX,17.28,0.000516231,0.000581474,66.28906039,0.002822911,0.187128136
CENTRAL,KAMUGUNDA,fat,DIRIA,24,0.000490425,0.000835138,47.16697108,0.002167011,0.102211347
CENTRAL,KAMUGUNDA,fat,FRYMATE,74,0.002561109,0.001943451,37.92318682,0.00999932,0.379206072
CENTRAL,KAMUGUNDA,lotion,BELLEZA,1.19525,0.000664251,0.000150239,,0.001982339,
CENTRAL,KAMUGUNDA,lotion,FRESCO,3.58575,0.003546459,0.000644203,,0.008497208,
CENTRAL,KAMUGUNDA,milking jelly,SAWA MILKING JELLY,1.02,9.57E-06,6.69E-06,,0.000661129,
CENTRAL,KAMUGUNDA,oil,FRESH FRI,1094.172,0.014843407,0.003970597,44.40835361,0.047167041,2.094610652
CENTRAL,KAMUGUNDA,oil,SALIT,3227.202,0.030117986,0.002860974,33.57641678,0.042884584,1.43991066
CENTRAL,KAMUGUNDA,toilet soap,SAWA SOAP,56.27,0.000538754,0.000369087,,0.003357553,
CENTRAL,KAMWANA,bar soap,NDUME,190,0.001503984,0.000257628,10.97780161,0.001503984,0.016510434
CENTRAL,KAMWANA,bar soap,USHINDI BAR,160,0.007859038,0.002199462,58.4682421,0.022694392,1.326901185
